0,-Inf,0
86.1328125,-21.28442603107222,0.08625389155553428
172.265625,-12.42287248566332,0.2392524400672947
258.3984375,-8.370115561789568,0.3814997185663781
344.53125,-5.9139881969301,0.5061748818409808
430.6640625,-4.243835423117079,0.613491046469462
516.796875,-3.040443463499365,0.7046570913425265
602.9296875,-2.142989449339344,0.7813588356324952
689.0625,-1.457804477051394,0.8454925323872274
775.1953125,-0.9253491370479114,0.8989438035327226
861.328125,-0.5056520656312724,0.9434467586134641
947.4609375,-0.1708881180731341,0.9805180528218488
1033.59375,0.09882112309230817,1.011442168756004
1119.7265625,0.3179638476252471,1.037285226180508
1205.859375,0.4972751615211766,1.058921480266413
1291.9921875,0.6448235823985273,1.077063178939954
1378.125,0.766751260599533,1.092289007439958
1464.2578125,0.8677886611203929,1.105069094250382
1550.390625,0.9516184523206217,1.115786037744188
1636.5234375,1.021136498169856,1.124752131617825
1722.65625,1.078641453316414,1.132223260081191
1808.7890625,1.125974102541456,1.138410008158908
1894.921875,1.164620873267357,1.143486505187943
1981.0546875,1.195791510068878,1.147597452497917
2067.1875,1.220477914546569,1.150863709962762
2153.3203125,1.239499117431264,1.153386744430189
2239.453125,1.253535943113599,1.155252181159162
2325.5859375,1.263157944012838,1.156532648351386
2411.71875,1.268844488307022,1.157290063850554
2497.8515625,1.271001389768921,1.157577480647982
2583.984375,1.269974112355287,1.15744058242197
2670.1171875,1.26605832363449,1.156918900534255
2756.25,1.259508381807855,1.156046808511755
2842.3828125,1.250544201325311,1.154854338080982
2928.515625,1.239356838137693,1.153367851522956
3014.6484375,1.226113057725503,1.151610597873848
3100.78125,1.210959090251879,1.149603174842406
3186.9140625,1.194023732516187,1.147363913888584
3273.046875,1.175420922220886,1.144909202431
3359.1796875,1.155251883772519,1.142253754410755
3445.3125,1.133606924482412,1.139410838271875
3531.4453125,1.110566944182174,1.136392469698073
3617.578125,1.086204708857845,1.133209575074565
3703.7109375,1.060585929136507,1.129872130547118
3789.84375,1.033770176728361,1.126389280670121
3875.9765625,1.005811665780309,1.122769439926111
3962.109375,0.9767599211857292,1.119020379825404
4048.2421875,0.9466603519531953,1.115149303828762
4134.375,0.91555474455924,1.111162911956657
4220.5078125,0.8834816886373467,1.107067456638557
4306.640625,0.8504769452640057,1.102868791101287
4392.7734375,0.8165737663956292,1.098572411386155
4478.90625,0.7818031726117689,1.09418349291168
4565.0390625,0.7461941951699473,1.089706922355564
4651.171875,0.7097740874286,1.085147325510561
4737.3046875,0.6725685099086007,1.080509091669772
4823.4375,0.634601692610987,1.075796395013943
4909.5703125,0.59589657766419,1.071013213403895
4995.703125,0.5564749449190756,1.066163344922785
5081.8359375,0.5163575227282498,1.061250422463599
5167.96875,0.4755640858252193,1.056277926615714
5254.1015625,0.4341135419480029,1.051249197069007
5340.234375,0.3920240086228639,1.046167442724058
5426.3671875,0.3493128813293407,1.041035750671427
5512.5,0.3059968941026896,1.035857094181206
5598.6328125,0.2620921734888788,1.030634339825343
5684.765625,0.217614286646973,1.025370253839281
5770.8984375,0.1725782842905503,1.020067507815649
5857.03125,0.1269987390712837,1.014728683810899
5943.1640625,0.08088977993162816,1.009356278935568
6029.296875,0.03426512288782368,1.00395270948995
6115.4296875,-0.01286190135243315,0.9985203146993189
6201.5625,-0.06047832258233488,0.9930613600961701
6287.6953125,-0.1085715087859604,0.9875780405911381
6373.828125,-0.1571291460503903,0.9820724832692126
6459.9609375,-0.2061392204569996,0.9765467499434468
6546.09375,-0.2555900017370618,0.9710028394945075
6632.2265625,-0.3054700285015324,0.9654426900210328
6718.359375,-0.3557680948765527,0.9598681808227966
6804.4921875,-0.4064732383950531,0.9542811342360922
6890.625,-0.4575747290116943,0.9486833173384382
6976.7578125,-0.5090620591228725,0.9430764435377191
7062.890625,-0.5609249344865752,0.9374621740590824
7149.0234375,-0.6131532659483288,0.9318421193413462
7235.15625,-0.6657371618893979,0.9262178403533102
7321.2890625,-0.7186669213226162,0.9205908498391058
7407.421875,-0.7719330275689154,0.9149626135006722
7493.5546875,-0.825526142454815,0.9093345511244674
7579.6875,-0.8794371009773578,0.9037080376586832
7665.8203125,-0.9336569063885132,0.8980844042464818
7751.953125,-0.988176725656126,0.8924649392201006
7838.0859375,-1.04298788526282,0.8868508890600891
7924.21875,-1.098081867308322,0.8812434593234093
8010.3515625,-1.153450305884129,0.8756438155436748
8096.484375,-1.209084983692679,0.8700530841063849
8182.6171875,-1.264977828885969,0.864472353101651
